open_time,close_time,open,high,low,close,volume,trades
1742639400000,1742641199999,84352.0,84400.0,84351.0,84385.0,12.59195,321
1742641200000,1742642999999,84385.0,84403.0,84252.0,84304.0,18.78229,1138
1742643000000,1742644799999,84303.0,84304.0,84182.0,84208.0,14.12506,993
1742644800000,1742646599999,84209.0,84275.0,84180.0,84196.0,20.73222,1188
1742646600000,1742648399999,84197.0,84221.0,84148.0,84195.0,75.31903,1317
1742648400000,1742650199999,84195.0,84201.0,84033.0,84050.0,33.88664,1407
1742650200000,1742651999999,84050.0,84143.0,84017.0,84136.0,29.68948,1074
1742652000000,1742653799999,84136.0,84160.0,84060.0,84082.0,26.70432,1081
1742653800000,1742655599999,84082.0,84083.0,83964.0,83968.0,46.02452,1415
1742655600000,1742657399999,83967.0,84059.0,83932.0,83978.0,42.52083,1236
1742657400000,1742659199999,83978.0,84100.0,83955.0,84086.0,20.84847,1428
1742659200000,1742660999999,84087.0,84114.0,84030.0,84096.0,22.63246,1044
1742661000000,1742662799999,84096.0,84117.0,84056.0,84101.0,21.69202,872
1742662800000,1742664599999,84102.0,84154.0,84088.0,84150.0,21.10940,817
1742664600000,1742666399999,84149.0,84235.0,84122.0,84219.0,26.13759,1108
1742666400000,1742668199999,84220.0,84280.0,84155.0,84155.0,40.61409,1225
1742668200000,1742669999999,84156.0,84304.0,84148.0,84213.0,47.71617,1154
1742670000000,1742671799999,84213.0,84227.0,84176.0,84189.0,26.95060,1066
1742671800000,1742673599999,84190.0,84234.0,84135.0,84136.0,35.42956,541
1742673600000,1742675399999,84136.0,84172.0,84114.0,84130.0,23.76693,902
1742675400000,1742677199999,84129.0,84166.0,83895.0,83895.0,63.66684,1150
1742677200000,1742678999999,83894.0,84051.0,83806.0,83991.0,65.73142,2372
1742679000000,1742680799999,83990.0,84016.0,83932.0,83976.0,22.19052,913
1742680800000,1742682599999,83976.0,84030.0,83950.0,83970.0,21.58366,1166
1742682600000,1742684399999,83971.0,83991.0,83916.0,83917.0,13.53471,773
1742684400000,1742686199999,83917.0,83918.0,83800.0,83880.0,26.09321,1385
1742686200000,1742687999999,83880.0,83880.0,83614.0,83804.0,51.26615,1885
